"StornoWert";"CURRENCYCODE";"SALESID";"CUSTOMERREF";"PAYMMODE";"CUSTREF";"SALESID";"INVOICE_CUSTPAYMMODE";"SENDQUEUESTATUS";"expr5"
"34.8700000000000000";"EUR";"A0006070498";"312231335";"H_PAY_CC";"312231335";"A0006070498";"H_PAY_CC";"1";"34.8700000000000000"
"43.8700000000000000";"EUR";"A0006070562";"312231631";"PAYPAL";"312231631";"A0006070562";"PAYPAL";"1";"43.8700000000000000"
"15.8900000000000000";"EUR";"A0006070615";"312231944";"PAYPAL";"312231944";"A0006070615";"PAYPAL";"1";"15.8900000000000000"
"108.8300000000000000";"EUR";"A0006071223";"312231707";"DIR_DEB";"";"";"";"";""
"260.8900000000000000";"EUR";"A0006072072";"6000042211";"H_PAY_CC";"6000042211";"A0006072072";"H_PAY_CC";"1";"260.8900000000000000"
"12.9400000000000000";"EUR";"A0006072108";"1006586252";"PREPAY_HYP";"";"";"";"";""
"91.4600000000000000";"EUR";"A0006072137";"1006623973";"payolution";"";"";"";"";""
"7.7900000000000000";"EUR";"A0006072159";"1006624077";"DIR_DEB";"";"";"";"";""
"20.8800000000000000";"EUR";"A0006072262";"312297904";"DIR_DEB";"";"";"";"";""
"20.8800000000000000";"EUR";"A0006072274";"312297906";"DIR_DEB";"";"";"";"";""
"20.8800000000000000";"EUR";"A0006072400";"312297904";"DIR_DEB";"";"";"";"";""
"20.8800000000000000";"EUR";"A0006072414";"312297906";"DIR_DEB";"";"";"";"";""
"169.8900000000000000";"EUR";"A0006072434";"1006623258";"DIR_DEB";"";"";"";"";""
"12.0200000000000000";"EUR";"A0006072586";"6000042202";"paypal";"6000042202";"A0006072586";"paypal";"1";"12.0200000000000000"
"30.3200000000000000";"EUR";"A0006072913";"1006445439";"PREPAY_HYP";"";"";"";"";""
"31.7400000000000000";"EUR";"A0006072914";"1006445482";"PREPAY_HYP";"";"";"";"";""
"8.3900000000000000";"EUR";"A0006072932";"1006402453";"PREPAY_HYP";"";"";"";"";""
"4.9300000000000000";"EUR";"A0006072933";"1006402504";"PREPAY_HYP";"";"";"";"";""
"10.7000000000000000";"EUR";"A0006072935";"1006438901";"PREPAY_HYP";"";"";"";"";""
"15.9200000000000000";"EUR";"A0006072936";"1006439243";"PREPAY_HYP";"";"";"";"";""
"16.7000000000000000";"EUR";"A0006072937";"1006443147";"PREPAY_HYP";"";"";"";"";""
"49.4800000000000000";"EUR";"A0006072938";"1006445162";"PREPAY_HYP";"";"";"";"";""
"9.5000000000000000";"EUR";"A0006072939";"1006450477";"PREPAY_HYP";"";"";"";"";""
"10.1200000000000000";"EUR";"A0006072940";"1006450344";"PREPAY_HYP";"";"";"";"";""
"29.9900000000000000";"EUR";"A0006072941";"1006451755";"PREPAY_HYP";"";"";"";"";""
"6.4300000000000000";"EUR";"A0006072942";"1006450834";"PREPAY_HYP";"";"";"";"";""
"6.8200000000000000";"EUR";"A0006072943";"1006451838";"PREPAY_HYP";"";"";"";"";""
"29.9900000000000000";"EUR";"A0006072944";"1006452375";"PREPAY_HYP";"";"";"";"";""
"4.4000000000000000";"EUR";"A0006072945";"1006481153";"PREPAY_HYP";"";"";"";"";""
"14.9300000000000000";"EUR";"A0006072946";"1006525966";"PREPAY_HYP";"";"";"";"";""
"12.2800000000000000";"EUR";"A0006072947";"1006525771";"PREPAY_HYP";"";"";"";"";""
"18.7300000000000000";"EUR";"A0006072948";"1006532438";"PREPAY_HYP";"";"";"";"";""
"10.3300000000000000";"EUR";"A0006072949";"1006532487";"PREPAY_HYP";"";"";"";"";""
"12.9200000000000000";"EUR";"A0006072950";"1006532573";"PREPAY_HYP";"";"";"";"";""
"18.9000000000000000";"EUR";"A0006072951";"1006533129";"PREPAY_HYP";"";"";"";"";""
"13.4300000000000000";"EUR";"A0006072952";"1006542706";"PREPAY_HYP";"";"";"";"";""
"11.7300000000000000";"EUR";"A0006072955";"1006542840";"PREPAY_HYP";"";"";"";"";""
"6.9300000000000000";"EUR";"A0006072956";"1006542949";"PREPAY_HYP";"";"";"";"";""
"5.5300000000000000";"EUR";"A0006072957";"1006548820";"H_PAY_CC";"";"";"";"";""
"7.5300000000000000";"EUR";"A0006072958";"6000038541";"PREPAY_HYP";"";"";"";"";""
"5.3300000000000000";"EUR";"A0006072959";"1006586467";"PREPAY_HYP";"";"";"";"";""
"42.8900000000000000";"EUR";"A0006072966";"312245007";"DIR_DEB";"";"";"";"";""
"12.8900000000000000";"EUR";"A0006072967";"312258231";"H_PAY_CC";"";"";"";"";""
"8.8900000000000000";"EUR";"A0006072968";"312260563";"H_PAY_CC";"";"";"";"";""
"70.8900000000000000";"EUR";"A0006072972";"312285438";"DIR_DEB";"";"";"";"";""
"14.5300000000000000";"EUR";"A0006072997";"6000038336";"cod";"";"";"";"";""
"38.4500000000000000";"EUR";"A0006072998";"6000038482";"cod";"";"";"";"";""
"13.7400000000000000";"EUR";"A0006072999";"6000038506";"cod";"";"";"";"";""
"107.6400000000000000";"EUR";"A0006073260";"312299090";"DIR_DEB";"";"";"";"";""
"71.2700000000000000";"EUR";"A0006073278";"1006629863";"payolution";"";"";"";"";""
"134.4400000000000000";"EUR";"A0006073284";"1006629976";"PREPAY_HYP";"";"";"";"";""
"26.8300000000000000";"EUR";"A0006073313";"1006630224";"paypal";"";"";"";"";""
"221.7800000000000000";"EUR";"A0006073375";"1006630366";"H_PAY_CC";"1006630366";"A0006073375";"H_PAY_CC";"1";"221.7800000000000000"
"122.3100000000000000";"EUR";"A0006073382";"1006630410";"H_PAY_CC";"1006630410";"A0006073382";"H_PAY_CC";"1";"122.3100000000000000"
"34.0300000000000000";"EUR";"A0006073400";"6000038337";"PREPAY_HYP";"";"";"";"";""
"5.2500000000000000";"EUR";"A0006073401";"6000038503";"PREPAY_HYP";"";"";"";"";""
"38.5300000000000000";"EUR";"A0006073402";"6000038505";"cod";"";"";"";"";""
"8.3100000000000000";"EUR";"A0006073403";"6000038529";"PREPAY_HYP";"";"";"";"";""
"11.6400000000000000";"EUR";"A0006073404";"6000038549";"cod";"";"";"";"";""
"18.9400000000000000";"EUR";"A0006073405";"6000038547";"PREPAY_HYP";"";"";"";"";""
"62.3800000000000000";"EUR";"A0006073406";"6000038550";"PREPAY_HYP";"";"";"";"";""
"16.0400000000000000";"EUR";"A0006073407";"6000038553";"PREPAY_HYP";"";"";"";"";""
"5.8400000000000000";"EUR";"A0006073408";"6000038551";"PREPAY_HYP";"";"";"";"";""
"15.2800000000000000";"EUR";"A0006073409";"6000038558";"cod";"";"";"";"";""
"14.5500000000000000";"EUR";"A0006073410";"6000038552";"cod";"";"";"";"";""
"7.7300000000000000";"EUR";"A0006073411";"6000038554";"PREPAY_HYP";"";"";"";"";""
"6.4400000000000000";"EUR";"A0006073412";"6000040822";"PREPAY_HYP";"";"";"";"";""
"6.3500000000000000";"EUR";"A0006073413";"6000040811";"PREPAY_HYP";"";"";"";"";""
"56.4900000000000000";"EUR";"A0006073414";"7000003605";"cod";"";"";"";"";""
"18.4900000000000000";"EUR";"A0006073415";"7000004005";"cod";"";"";"";"";""
"49.4900000000000000";"EUR";"A0006073416";"7000003606";"cod";"";"";"";"";""
"24.4900000000000000";"EUR";"A0006073417";"7000004029";"cod";"";"";"";"";""
"26.4900000000000000";"EUR";"A0006073418";"7000003602";"cod";"";"";"";"";""
"24.4900000000000000";"EUR";"A0006073419";"7000004030";"cod";"";"";"";"";""
"31.4900000000000000";"EUR";"A0006073420";"7000004032";"cod";"";"";"";"";""
"36.4900000000000000";"EUR";"A0006073421";"7000004034";"cod";"";"";"";"";""
"16.4900000000000000";"EUR";"A0006073422";"7000004040";"cod";"";"";"";"";""
"31.4900000000000000";"EUR";"A0006073423";"7000004045";"cod";"";"";"";"";""
"16.4900000000000000";"EUR";"A0006073424";"7000004042";"cod";"";"";"";"";""
"31.4900000000000000";"EUR";"A0006073425";"7000004047";"cod";"";"";"";"";""
"14.4900000000000000";"EUR";"A0006073426";"7000004044";"cod";"";"";"";"";""
"11.9900000000000000";"EUR";"A0006073662";"312298133";"H_PAY_CC";"312298133";"A0006073662";"H_PAY_CC";"1";"11.9900000000000000"
"40.7800000000000000";"EUR";"A0006073702";"1006624687";"H_PAY_CC";"";"";"";"";""
"31.8500000000000000";"EUR";"A0006073730";"1006624951";"PREPAY_HYP";"";"";"";"";""
"581.5300000000000000";"EUR";"A0006073956";"1006624634";"H_PAY_CC";"1006624634";"A0006073956";"H_PAY_CC";"1";"581.5300000000000000"
"51.9700000000000000";"EUR";"A0006074253";"1006624910";"payolution";"";"";"";"";""
"61.9700000000000000";"EUR";"A0006074325";"312298351";"DIR_DEB";"";"";"";"";""
"78.9600000000000000";"EUR";"A0006074633";"1006625266";"DIR_DEB";"";"";"";"";""
"22.8700000000000000";"EUR";"A0006074882";"312298510";"H_PAY_CC";"";"";"";"";""
"22.8700000000000000";"EUR";"A0006074884";"312298511";"H_PAY_CC";"";"";"";"";""
"113.9800000000000000";"EUR";"A0006075015";"1006625506";"payolution";"";"";"";"";""
"151.4400000000000000";"EUR";"A0006075309";"1006626823";"H_PAY_CC";"";"";"";"";""
"1188.9900000000000000";"EUR";"A0006075362";"6000042307";"H_PAY_CC";"6000042307";"A0006075362";"H_PAY_CC";"1";"1188.9900000000000000"
"521.8800000000000000";"EUR";"A0006075424";"1006626948";"PREPAY_HYP";"";"";"";"";""
"232.5200000000000000";"EUR";"A0006075536";"1006630341";"H_PAY_CC";"";"";"";"";""
"25.8900000000000000";"EUR";"A0006075539";"312299206";"paypal";"312299206";"A0006075539";"paypal";"1";"25.8900000000000000"
"6.9100000000000000";"EUR";"A0006075595";"1006631069";"PREPAY_HYP";"";"";"";"";""
"72.5400000000000000";"EUR";"A0006075626";"6000042314";"H_PAY_CC";"6000042314";"A0006075626";"H_PAY_CC";"1";"72.5400000000000000"
"91.4800000000000000";"EUR";"A0006075639";"1006627140";"H_PAY_CC";"";"";"";"";""
"154.8700000000000000";"EUR";"A0006075643";"1006627318";"H_PAY_CC";"";"";"";"";""
"154.0200000000000000";"EUR";"A0006075671";"1006627540";"H_PAY_CC";"";"";"";"";""
"251.9400000000000000";"EUR";"A0006075691";"1006630253";"alipay";"";"";"";"";""
"285.4800000000000000";"EUR";"A0006075771";"1006630604";"H_PAY_CC";"";"";"";"";""
"37.5700000000000000";"EUR";"A0006075784";"1006630618";"PREPAY_HYP";"";"";"";"";""
"114.2000000000000000";"EUR";"A0006075911";"1006627649";"H_PAY_CC";"";"";"";"";""
"113.6400000000000000";"EUR";"A0006076062";"1006628078";"H_PAY_CC";"";"";"";"";""
"52.8400000000000000";"EUR";"A0006076403";"312298719";"paypal";"312298719";"A0006076403";"paypal";"1";"52.8400000000000000"
"286.3800000000000000";"EUR";"A0006076412";"1006628474";"alipay";"";"";"";"";""
"186.3400000000000000";"EUR";"A0006076486";"1006627609";"alipay";"";"";"";"";""
"57.8100000000000000";"EUR";"A0006076496";"1006627629";"alipay";"";"";"";"";""
"110.0400000000000000";"EUR";"A0006076584";"1006628053";"alipay";"";"";"";"";""
"116.8700000000000000";"EUR";"A0006076587";"1006628066";"alipay";"";"";"";"";""
"113.6400000000000000";"EUR";"A0006076592";"1006628098";"H_PAY_CC";"";"";"";"";""
"34.0800000000000000";"EUR";"A0006076654";"1006628303";"DIR_DEB";"";"";"";"";""
"170.9700000000000000";"EUR";"A0006076808";"1006628995";"H_PAY_CC";"1006628995";"A0006076808";"H_PAY_CC";"1";"170.9700000000000000"
"142.0100000000000000";"EUR";"A0006076928";"1006629373";"alipay";"";"";"";"";""
"133.2000000000000000";"EUR";"A0006077093";"1006629166";"alipay";"";"";"";"";""
"288.0600000000000000";"EUR";"A0006077094";"1006629168";"alipay";"";"";"";"";""
"98.3400000000000000";"EUR";"A0006077122";"1006629252";"H_PAY_CC";"";"";"";"";""
"102.7900000000000000";"EUR";"A0006077150";"1006629408";"PREPAY_HYP";"";"";"";"";""
"65.4800000000000000";"EUR";"A0006077620";"1006629817";"alipay";"";"";"";"";""
"126.0900000000000000";"EUR";"A0006077629";"1006629772";"alipay";"";"";"";"";""
"95.1100000000000000";"EUR";"A0006077635";"1006629840";"PREPAY_HYP";"";"";"";"";""
"33.6500000000000000";"EUR";"A0006077640";"6000042332";"PREPAY_HYP";"";"";"";"";""
"119.9800000000000000";"EUR";"A0006077642";"1006629164";"H_PAY_CC";"";"";"";"";""
"87.0000000000000000";"EUR";"A0006077706";"1006629951";"alipay";"";"";"";"";""
"58.5300000000000000";"EUR";"A0006077715";"1006629289";"alipay";"";"";"";"";""
"178.9200000000000000";"EUR";"A0006077805";"1006629643";"alipay";"";"";"";"";""
"221.0400000000000000";"EUR";"A0006077833";"1006629708";"alipay";"";"";"";"";""
"6.5300000000000000";"EUR";"A0006077870";"1006629764";"PREPAY_HYP";"";"";"";"";""
"126.0900000000000000";"EUR";"A0006077909";"1006629450";"PREPAY_HYP";"";"";"";"";""
"30.1500000000000000";"EUR";"A0006077919";"1006630043";"DIR_DEB";"";"";"";"";""
"7.9300000000000000";"EUR";"A0006077945";"1006630157";"PREPAY_HYP";"";"";"";"";""
"166.8100000000000000";"EUR";"A0006077965";"1006630166";"H_PAY_CC";"1006630166";"A0006077965";"H_PAY_CC";"1";"166.8100000000000000"
"14.1900000000000000";"EUR";"A0006078025";"6000042352";"PREPAY_HYP";"";"";"";"";""
"165.8800000000000000";"EUR";"A0006078106";"1006630906";"alipay";"";"";"";"";""
"102.2400000000000000";"EUR";"A0006078166";"1006631499";"paypal";"";"";"";"";""
"102.6900000000000000";"EUR";"A0006078201";"1006630713";"H_PAY_CC";"";"";"";"";""
"25.0800000000000000";"EUR";"A0006078203";"1006630751";"payolution";"";"";"";"";""
"103.7200000000000000";"EUR";"A0006078245";"1006630718";"alipay";"";"";"";"";""
"884.7000000000000000";"EUR";"A0006078294";"1006630977";"paypal";"1006630977";"A0006078294";"paypal";"1";"884.7000000000000000"
"159.9000000000000000";"EUR";"A0006078314";"1006631134";"PREPAY_HYP";"";"";"";"";""
"11.8900000000000000";"EUR";"A0006078332";"312299366";"paypal";"";"";"";"";""
"94.9900000000000000";"EUR";"A0006078816";"1006378629";"H_PAY_CC";"1006378629";"A0006078816";"H_PAY_CC";"1";"94.9900000000000000"
"9.9200000000000000";"EUR";"A0006078849";"1006631218";"PREPAY_HYP";"";"";"";"";""
"11.7100000000000000";"EUR";"A0006078865";"1006631729";"PREPAY_HYP";"";"";"";"";""
"76.7500000000000000";"EUR";"A0006078879";"1006631726";"paypal";"";"";"";"";""
"129.3800000000000000";"EUR";"A0006078932";"1006632554";"alipay";"";"";"";"";""
"175.5800000000000000";"EUR";"A0006078986";"1006632692";"alipay";"";"";"";"";""
"399.8000000000000000";"EUR";"A0006078988";"1006632771";"paypal";"1006632771";"A0006078988";"paypal";"1";"399.8000000000000000"
"69.7400000000000000";"EUR";"A0006078989";"1006632787";"paypal";"";"";"";"";""
"15.8900000000000000";"EUR";"A0006079067";"312299356";"paypal";"";"";"";"";""
"63.5300000000000000";"EUR";"A0006079160";"1006631583";"PREPAY_HYP";"";"";"";"";""
"6.9200000000000000";"EUR";"A0006079239";"1006631825";"PREPAY_HYP";"";"";"";"";""
"56.8200000000000000";"EUR";"A0006079300";"1006632070";"alipay";"";"";"";"";""
"154.0200000000000000";"EUR";"A0006079373";"1006632432";"H_PAY_CC";"";"";"";"";""
"45.9600000000000000";"EUR";"A0006079395";"1006632460";"H_PAY_CC";"";"";"";"";""
"93.9600000000000000";"EUR";"A0006079508";"1006631731";"alipay";"";"";"";"";""
"29.7100000000000000";"EUR";"A0006079517";"1006631752";"alipay";"";"";"";"";""
"149.9900000000000000";"EUR";"A0006079547";"1006631941";"PREPAY_HYP";"";"";"";"";""
"154.0200000000000000";"EUR";"A0006079807";"1006631823";"alipay";"";"";"";"";""
"179.6700000000000000";"EUR";"A0006079819";"1006631874";"alipay";"";"";"";"";""
"126.0900000000000000";"EUR";"A0006079837";"1006631898";"H_PAY_CC";"";"";"";"";""
"596.8800000000000000";"EUR";"A0006079845";"1006631966";"paypal";"";"";"";"";""
"175.1300000000000000";"EUR";"A0006079864";"1006632068";"alipay";"";"";"";"";""
"28.9100000000000000";"EUR";"A0006079936";"6000042417";"PREPAY_HYP";"";"";"";"";""
"199.9000000000000000";"EUR";"A0006079983";"1006632850";"paypal";"";"";"";"";""
"56.8200000000000000";"EUR";"A0006080419";"1006632572";"H_PAY_CC";"";"";"";"";""
"236.2400000000000000";"EUR";"A0006080446";"1006632641";"PREPAY_HYP";"";"";"";"";""
"52.2000000000000000";"EUR";"A0006080476";"1006632931";"H_PAY_CC";"";"";"";"";""
"87.5200000000000000";"EUR";"A0006080522";"1006633061";"PREPAY_HYP";"";"";"";"";""
"321.7600000000000000";"EUR";"A0006080549";"1006632742";"alipay";"";"";"";"";""
"113.7000000000000000";"EUR";"A0006080574";"1006633209";"H_PAY_CC";"";"";"";"";""
"82.4400000000000000";"EUR";"A0006080591";"1006633594";"alipay";"";"";"";"";""
"83.9600000000000000";"EUR";"A0006080829";"1006632624";"H_PAY_CC";"";"";"";"";""
"154.0200000000000000";"EUR";"A0006080966";"1006633230";"alipay";"";"";"";"";""
"154.0200000000000000";"EUR";"A0006081203";"1006632900";"alipay";"";"";"";"";""
"152.1000000000000000";"EUR";"A0006081239";"1006639261";"H_PAY_CC";"1006639261";"A0006081239";"H_PAY_CC";"1";"152.1000000000000000"
"159.0000000000000000";"EUR";"A0006081267";"1006640236";"H_PAY_CC";"";"";"";"";""
"350.2100000000000000";"EUR";"A0006081357";"1006641553";"H_PAY_CC";"1006641553";"A0006081357";"H_PAY_CC";"1";"350.2100000000000000"
"50.7800000000000000";"EUR";"A0006081464";"1006632135";"alipay";"";"";"";"";""
"87.5200000000000000";"EUR";"A0006081470";"1006633119";"PREPAY_HYP";"";"";"";"";""
"137.1800000000000000";"EUR";"A0006081522";"1006633360";"H_PAY_CC";"";"";"";"";""
"113.6400000000000000";"EUR";"A0006081834";"1006633402";"alipay";"";"";"";"";""
"40.0100000000000000";"EUR";"A0006081863";"1006633624";"H_PAY_CC";"";"";"";"";""
"29.9400000000000000";"EUR";"A0006081888";"1006633798";"PREPAY_HYP";"";"";"";"";""
"14.2300000000000000";"EUR";"A0006081955";"1006634089";"DIR_DEB";"";"";"";"";""
"170.4600000000000000";"EUR";"A0006082224";"1006633653";"PREPAY_HYP";"";"";"";"";""
"715.7200000000000000";"EUR";"A0006082299";"1006634044";"H_PAY_CC";"1006634044";"A0006082299";"H_PAY_CC";"1";"715.7200000000000000"
"86.1800000000000000";"EUR";"A0006082436";"1006634091";"alipay";"";"";"";"";""
"234.6000000000000000";"EUR";"A0006082830";"1006634661";"H_PAY_CC";"1006634661";"A0006082830";"H_PAY_CC";"1";"234.6000000000000000"
"227.9400000000000000";"EUR";"A0006082916";"1006635655";"PREPAY_HYP";"";"";"";"";""
"89.4900000000000000";"EUR";"A0006082956";"1006635993";"alipay";"";"";"";"";""
"154.0200000000000000";"EUR";"A0006082978";"1006636121";"alipay";"";"";"";"";""
"110.9600000000000000";"EUR";"A0006082988";"1006636192";"alipay";"";"";"";"";""
"140.8000000000000000";"EUR";"A0006082996";"1006636408";"alipay";"";"";"";"";""
"229.9000000000000000";"EUR";"A0006083252";"1006635040";"DIR_DEB";"";"";"";"";""
"154.6100000000000000";"EUR";"A0006083869";"1006635546";"alipay";"";"";"";"";""
"156.0600000000000000";"EUR";"A0006083908";"1006635706";"H_PAY_CC";"";"";"";"";""
"154.0200000000000000";"EUR";"A0006083938";"1006635909";"PREPAY_HYP";"";"";"";"";""
"159.0000000000000000";"EUR";"A0006083964";"1006636048";"alipay";"";"";"";"";""
"134.3300000000000000";"EUR";"A0006083970";"1006636086";"alipay";"";"";"";"";""
"105.3400000000000000";"EUR";"A0006083985";"1006636242";"H_PAY_CC";"";"";"";"";""
"50.2000000000000000";"EUR";"A0006083987";"1006636267";"alipay";"";"";"";"";""
"655.5800000000000000";"EUR";"A0006084076";"1006635426";"H_PAY_CC";"";"";"";"";""
"60.0900000000000000";"EUR";"A0006084108";"1006633923";"alipay";"";"";"";"";""
"183.8400000000000000";"EUR";"A0006084109";"1006635679";"alipay";"";"";"";"";""
"88.1400000000000000";"EUR";"A0006084138";"1006636168";"H_PAY_CC";"";"";"";"";""
"154.0200000000000000";"EUR";"A0006084162";"1006636306";"alipay";"";"";"";"";""
"71.5700000000000000";"EUR";"A0006084243";"1006636657";"PREPAY_HYP";"";"";"";"";""
"102.6900000000000000";"EUR";"A0006084249";"1006636674";"alipay";"";"";"";"";""
"182.7900000000000000";"EUR";"A0006084298";"1006637115";"H_PAY_CC";"1006637115";"A0006084298";"H_PAY_CC";"1";"182.7900000000000000"
"138.1500000000000000";"EUR";"A0006084300";"1006636509";"alipay";"";"";"";"";""
"173.1300000000000000";"EUR";"A0006084339";"1006637190";"alipay";"";"";"";"";""
"166.4400000000000000";"EUR";"A0006084344";"1006637345";"alipay";"";"";"";"";""
"134.4400000000000000";"EUR";"A0006084364";"1006637527";"alipay";"";"";"";"";""
"113.6400000000000000";"EUR";"A0006084400";"1006636449";"alipay";"";"";"";"";""
"88.5900000000000000";"EUR";"A0006084402";"1006635997";"alipay";"";"";"";"";""
"227.2800000000000000";"EUR";"A0006084405";"1006636390";"H_PAY_CC";"";"";"";"";""
"154.0200000000000000";"EUR";"A0006084420";"1006636534";"alipay";"";"";"";"";""
"107.0900000000000000";"EUR";"A0006084575";"1006637645";"alipay";"";"";"";"";""
"921.9500000000000000";"EUR";"A0006084599";"1006637785";"H_PAY_CC";"1006637785";"A0006084599";"H_PAY_CC";"1";"921.9500000000000000"
"55.5800000000000000";"EUR";"A0006084668";"1006637232";"alipay";"";"";"";"";""
"60.8800000000000000";"EUR";"A0006084671";"1006637053";"alipay";"";"";"";"";""
"217.0600000000000000";"EUR";"A0006084673";"1006637307";"alipay";"";"";"";"";""
"154.0200000000000000";"EUR";"A0006084742";"1006637451";"H_PAY_CC";"";"";"";"";""
"106.0700000000000000";"EUR";"A0006084779";"1006637834";"alipay";"";"";"";"";""
"178.6700000000000000";"EUR";"A0006084840";"1006637793";"alipay";"";"";"";"";""
"173.0200000000000000";"EUR";"A0006084866";"1006637837";"alipay";"";"";"";"";""
"144.5600000000000000";"EUR";"A0006084911";"1006638004";"alipay";"";"";"";"";""
"35.8900000000000000";"EUR";"A0006084926";"312300833";"paypal";"312300833";"A0006084926";"paypal";"1";"35.8900000000000000"
"65.9400000000000000";"EUR";"A0006084939";"1006638889";"alipay";"";"";"";"";""
"78.9600000000000000";"EUR";"A0006085017";"1006637883";"paypal";"";"";"";"";""
"18.8900000000000000";"EUR";"A0006085115";"312300595";"DIR_DEB";"";"";"";"";""
"210.2200000000000000";"EUR";"A0006085630";"1006638162";"alipay";"";"";"";"";""
"23.5100000000000000";"EUR";"A0006085752";"312300737";"paypal";"312300737";"A0006085752";"paypal";"1";"23.5100000000000000"
"141.4100000000000000";"EUR";"A0006086175";"1006637828";"alipay";"";"";"";"";""
"256.7000000000000000";"EUR";"A0006086182";"1006638747";"alipay";"";"";"";"";""
"154.0200000000000000";"EUR";"A0006086704";"1006639438";"alipay";"";"";"";"";""
"101.1200000000000000";"EUR";"A0006086730";"1006639542";"alipay";"";"";"";"";""
"20.8500000000000000";"EUR";"A0006087019";"1006639063";"PREPAY_HYP";"";"";"";"";""
"312.3900000000000000";"EUR";"A0006087142";"1006639657";"H_PAY_CC";"";"";"";"";""
"49.9600000000000000";"EUR";"A0006087361";"1006640230";"paypal";"";"";"";"";""
"133.2600000000000000";"EUR";"A0006087615";"1006639723";"alipay";"";"";"";"";""
"153.7300000000000000";"EUR";"A0006087646";"1006639942";"H_PAY_CC";"1006639942";"A0006087646";"H_PAY_CC";"1";"153.7300000000000000"
"175.2000000000000000";"EUR";"A0006087757";"1006640137";"H_PAY_CC";"";"";"";"";""
"97.7100000000000000";"EUR";"A0006088012";"1006640098";"alipay";"";"";"";"";""
"154.0200000000000000";"EUR";"A0006088112";"1006640836";"PREPAY_HYP";"";"";"";"";""
"164.7300000000000000";"EUR";"A0006088199";"1006641111";"H_PAY_CC";"";"";"";"";""
"288.0600000000000000";"EUR";"A0006088310";"1006640500";"H_PAY_CC";"";"";"";"";""
"147.8900000000000000";"EUR";"A0006088431";"1006640310";"H_PAY_CC";"";"";"";"";""
"549.0000000000000000";"EUR";"A0006088436";"1006640545";"H_PAY_CC";"1006640545";"A0006088436";"H_PAY_CC";"1";"549.0000000000000000"
"88.1700000000000000";"EUR";"A0006088464";"1006640766";"alipay";"";"";"";"";""
"136.0100000000000000";"EUR";"A0006088473";"1006640782";"alipay";"";"";"";"";""
"49.9800000000000000";"EUR";"A0006088481";"1006640848";"DIR_DEB";"";"";"";"";""
"142.9600000000000000";"EUR";"A0006088497";"1006640983";"alipay";"";"";"";"";""
"85.4100000000000000";"EUR";"A0006088623";"1006640851";"PREPAY_HYP";"";"";"";"";""
"154.8500000000000000";"EUR";"A0006088811";"1006641084";"H_PAY_CC";"";"";"";"";""
"70.9800000000000000";"EUR";"A0006088960";"1006641597";"payolution";"";"";"";"";""
"9.1300000000000000";"EUR";"A0006088985";"1006641825";"PREPAY_HYP";"";"";"";"";""
"154.0200000000000000";"EUR";"A0006089286";"1006641081";"alipay";"";"";"";"";""
"206.5900000000000000";"EUR";"A0006089331";"1006641289";"H_PAY_CC";"";"";"";"";""
"126.0900000000000000";"EUR";"A0006089334";"1006641296";"alipay";"";"";"";"";""
"665.8500000000000000";"EUR";"A0006089336";"1006641299";"H_PAY_CC";"";"";"";"";""
"159.0000000000000000";"EUR";"A0006089439";"1006641472";"alipay";"";"";"";"";""
"746.6400000000000000";"EUR";"A0006089453";"1006641545";"DIR_DEB";"";"";"";"";""
"56.8200000000000000";"EUR";"A0006089469";"1006641725";"alipay";"";"";"";"";""
"30.9100000000000000";"EUR";"A0006089490";"1006641774";"paypal";"";"";"";"";""
"114.6300000000000000";"EUR";"A0006089549";"1006641985";"alipay";"";"";"";"";""
"126.0900000000000000";"EUR";"A0006090029";"1006642046";"alipay";"";"";"";"";""
"113.6400000000000000";"EUR";"A0006090252";"1006641981";"paypal";"";"";"";"";""
"42.9800000000000000";"EUR";"A0006090438";"1006642225";"DIR_DEB";"";"";"";"";""
"83.9800000000000000";"EUR";"A0006090510";"6000042647";"H_PAY_CC";"6000042647";"A0006090510";"H_PAY_CC";"1";"83.9800000000000000"
"156.0000000000000000";"EUR";"A0006090738";"1006642633";"PREPAY_HYP";"";"";"";"";""
"170.6800000000000000";"EUR";"A0006090785";"1006642715";"H_PAY_CC";"";"";"";"";""
"555.9500000000000000";"EUR";"A0006090917";"1006642897";"H_PAY_CC";"";"";"";"";""
"120.0600000000000000";"EUR";"A0006090944";"1006642943";"PREPAY_HYP";"";"";"";"";""
"88.9500000000000000";"EUR";"A0006091160";"1006643237";"H_PAY_CC";"";"";"";"";""
"86.5600000000000000";"EUR";"A0006091277";"6000038612";"paypal";"6000038612";"A0006091277";"paypal";"1";"86.5600000000000000"
"49.2400000000000000";"EUR";"A0006091396";"1006643528";"alipay";"";"";"";"";""
"94.8800000000000000";"EUR";"A0006091448";"6000042666";"H_PAY_CC";"6000042666";"A0006091448";"H_PAY_CC";"1";"94.8800000000000000"
"74.7000000000000000";"EUR";"A0006091451";"6000042677";"H_PAY_CC";"6000042677";"A0006091451";"H_PAY_CC";"1";"74.7000000000000000"
"89.9000000000000000";"EUR";"A0006091452";"6000042678";"H_PAY_CC";"6000042678";"A0006091452";"H_PAY_CC";"1";"89.9000000000000000"
"89.9600000000000000";"EUR";"A0006091453";"6000042680";"H_PAY_CC";"6000042680";"A0006091453";"H_PAY_CC";"1";"89.9600000000000000"
